url,type,Results
amazon.com/American-Idiot-Green-Day/dp/B0002OERI0,benign,0
home.wellsfargoadvisors.com/heather.hall,benign,0
video.xnxx.com/?k=brigitte+bako,benign,0
http://23283333.com/tour/show.asp?id=30,defacement,2
faqs.ign.com/objects/142/14274039.html,benign,0
spoke.com/dir/p/murray/glen,benign,0
zazzle.com/mc+hammer+tshirts,benign,0
wiki.answers.com/Q/Who_is_the_only_African-American_actor_to_appear_in_three_Best_Picture_films,benign,0
en.wikipedia.org/wiki/Montreal_Chinese_Hospital,benign,0
http://9779.info/%E5%BD%A9%E8%89%B2%E8%9B%8B%E5%A3%B3%E6%8B%BC%E8%B4%B4%E7%94%BB%E5%9B%BE%E7%89%87/,malware,3
barnesandnoble.com/s/Wolfgang-Reitherman,benign,0
devils.nhl.com/club/schedule.htm,benign,0
census-charts.com/Metropolitan/Density.html,benign,0
vitokshoppers.co.ke,phishing,1
caryhomesnc.com/,benign,0
http://www.iks-shop.com/ru.html,defacement,2
topekathunderbaseball.webs.com/,benign,0
contactanycelebrity.com/trial/do/celebrityView?name=Lorne-J-(Gump)-Worsley&id=37285,benign,0
mylife.com/high-schools/qc/la-prairie/ecole-emilie_gamelin/,benign,0
en.wikipedia.org/wiki/Cliff_Arquette,benign,0
http://censor.net.ua/jokes/all/page/1/hero/0/category/407/interval/5/author/0/sortby/date,benign,0
spirit-of-metal.com/album-groupe-Pig_Destroyer-nom_album-Natasha-l-en.html,benign,0
hashomeret.wordpress.com/category/uncategorized/page/2/,benign,0
universalcargologistics.co.uk/,benign,0
serc.carleton.edu/NAGTWorkshops/assess/activities/linneman.html,benign,0
http://affmj.org/index.php?option=com_content&view=article&id=73:olivier-lecomte-formation-gestion-conflits-en-magasin&catid=13:formations-management&Itemid=18,defacement,2
icehockey.wikia.com/wiki/Bob_Wren,benign,0
http://9779.info/%E4%BA%BA%E7%89%A9%E6%8A%BD%E8%B1%A1%E9%BB%91%E7%99%BD%E8%A3%85%E9%A5%B0%E7%94%BB/,malware,3
upperstjohn.com/1872/stbruno6.htm,benign,0
http://superuser.com/questions/800994/automaticly-run-xinit-from-rc-local-as-different-user?answertab=active,benign,0
mabmackay.ca/modules/pages/index.php?id=27&langue=en&menu=10,benign,0
http://www.geothermalanywhere.com/news.html?start=20&lang=en,defacement,2
libcom.org/library/death-in-june-a-nazi-band,benign,0
imperialproducts.com/,benign,0
http://www.istituto-montessori.it/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5pc3RpdHV0by1tb250ZXNzb3JpLml0L2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTI0Om9wZXJhdG9yZS1zb2Npby1hc3Npc3RlbnppYWxlJkl0ZW1pZD0yOQ==,defacement,2
emailphonedirectory.com/29575.html,benign,0
http://censor.net.ua/photo_news/334963/sbu_zaderjala_na_goryachem_terrorista_kota_kotoryyi_pytalsya_vzorvat_oboronnye_soorujeniya_harkova_foto,benign,0
chacha.com/question/who-was-the-center-for-the-oakland-raiders-in-the-2002-superbowl-season,benign,0
http://www.sweethome.com.gr/index.php?option=com_content&view=article&id=52:2010-09-08-13-56-00&catid=39:2010-08-30-11-31-19&Itemid=56,defacement,2
knol.google.com/k/jerry-lewis-movies-on-youtube,benign,0
http://pastehtml.com/view/berhjgcpv.html,phishing,1
youtube.com/watch?v=PboavR58WCc,benign,0
streamingsportsfree.com/watch-vancouver-whitecaps-v-colorado-rapids-live-22-10-2011/,benign,0
http://emgn.com/s/this-garden-is-absolutely-beautiful-but-beware-its-plants-are-extremely-deadly/,benign,0
twitter.com/DG_RDS21,benign,0
explorandomexico.com/about-mexico/11/185/,benign,0
lead411.com/Ralph_Silva_6753119.html,benign,0
http://www.ljmrefrigeration.com.au/logs/verify.php,phishing,1
http://www.eca.edu.au/compliance.1,defacement,2
engfootyabroad.wordpress.com/,benign,0
http://www.animalairways.com/news-and-events/press-releases/191.html,defacement,2
http://sourceforge.net/directory/development/add_facet_filter?facet=language&constraint=C%23,benign,0
web.me.com/dmlast/RCMP-IPOB/Contents.html,benign,0
content.usatoday.com/community/tags/topic.aspx?req=tag&pg=10&tag=DeMarcus%20Nelson,benign,0
kidsclothesconnection.com/,benign,0
sharbotlake.com/attraction.html,benign,0
http://www.immoverw.de/index.php/component/content/article/8,defacement,2
imagine-you.com/,benign,0
http://www.ifk-motion.dk/index.php?view=article&catid=52:i-2012-deltog-vi-i-&id=125:nationalpark-thy-marathon-2012-1-sep&tmpl=component&print=1&layout=default&page=&option=com_content&Itemid=55,defacement,2
maxoutput.net/?tag=jj-edwards,benign,0
http://goldenheart.com.mx/compra-de-oro/index.php?option=com_content&view=article&id=83&Itemid=228,defacement,2
nakedplaces.net/usa_9.html,benign,0
toto.lib.unca.edu/findingaids/mss/ashe_walter/USS_Asheville_history.html,benign,0
http://www.thesmetimes.com/redirecct/Yahoo-PLAIN/Yahoo-PLAIN/gade.php,phishing,1
blogs.westword.com/latestword/2010/09/dan_maes_not_padding_resume_with_jason_bourne_tales_about_police_past_spokesman_says.php,benign,0
http://tendencias.marazulmalhas.com.br/wp-admin/instal.html,phishing,1
junctioncity-ks.gov/,benign,0
tripadvisor.co.uk/Attraction_Review-g155032-d155361-Reviews-La_Ronde_Amusement_Park-Montreal_Quebec.html,benign,0
amazon.com/DESIGN-Patty-Duke-Astin/dp/B000Y8UGOS,benign,0
vvvalki.000webhostapp.com,phishing,1
http://www.antonov-vrtec.si/otroke-iskrice?start=75,defacement,2
censusonline.us/browse/NESBITT/,benign,0
http://mahshov.com/index.php?option=com_content&view=article&id=7&Itemid=35,defacement,2
theguitarguy.com/iminthem.htm,benign,0
faqs.org/people-search/seney-new-york/,benign,0
http://freesoftpage.de/download-server/viewcategory/16-video--mediaplayer.html,defacement,2
dilit.it/,benign,0
jazdsupplychain.com/supplytech/company/GT-Nexus-INC.htm?supplierId=80001818,benign,0
wiredforbooks.org/robertpinsky/,benign,0
http://mashable.com/category/international-space-station/2015/05/07/russian-progress-spaceship-mission-end,benign,0
teotu.de/,benign,0
http://www.mtkenyaavocadofarms.com/sss/5f77fc8c04508e35101252b3e82b4f64/,phishing,1
bestofsicily.com/mag/art314.htm,benign,0
docstoc.com/docs/33961618/OLD-SHIP-PICTURES-OLD-SHIP-PHOTOS-WW1-WW2-SS-MV,benign,0
http://asociacionkaribu.org/index.php/component/content/article/385-sin-papeles-sin-futuro,defacement,2
xcfdrfslage.idv.am,phishing,1
abclocal.go.com/kgo/explore?tag=jerry-brown,benign,0
http://www.kindergarten-mainbernheim.de/index.php?option=com_mailto&tmpl=component&link=aHR0cDovL3d3dy5raW5kZXJnYXJ0ZW4tbWFpbmJlcm5oZWltLmRlL2luZGV4LnBocD9vcHRpb249Y29tX2NvbnRlbnQmdmlldz1hcnRpY2xlJmlkPTQ4OmdydXNzd29ydC1kZXMtdHJhZWdlcnMmY2F0aWQ9MzQ6aW5mb3JtYXRpb25lbiZJdGVtaWQ9MzQ=,defacement,2
awningsdetroit.com/components/com_k2/le-devoir-archives-p-619.html,benign,0
sportsillustrated.cnn.com/multimedia/photo_gallery/1101/nhl-goalie-masks-by-team-2010-11/content.32.html,benign,0
matchviewss.cf,phishing,1
christiancleric.blogspot.com/,benign,0
http://comicbook.com/2015/04/14/video-deadpool-gets-in-the-face-of-negasonic-teenage-warhead/,benign,0
boomerater.com/senior-living/senior-housing-in-San-Fernando-Valley_California,benign,0
ticketluck.com/theater-tickets/Sylvia-Browne/index.php,benign,0
http://www.daytonaelectronics.co.za/index.php?option=com_rokdownloads&view=folder&Itemid=59&id=3:events,defacement,2
broadcast.iu.edu/lectures/patten06/index.html,benign,0
kansascity.com/2011/10/19/3217725/some-reasons-why-kansas-city-is.html,benign,0
articles.nydailynews.com/2008-02-11/news/17891426_1_hillary-clinton-maggie-williams-new-campaign-manager,benign,0
createyourfuture.org.uk,malware,3
chacha.com/question/can-i-get-information-on-wwf-super-star-the-natural-butch-reed,benign,0
legacy.com/obituaries/startribune/obituary.aspx?n=william-turcotte&pid=136777757&fhid=3206,benign,0
pipl.com/directory/name/Bala/Ray,benign,0
joshualandis.com/blog/?p=9986,benign,0
idolator.com/5805411/songs-for-japan-charity-album-track-listing,benign,0
fodors.com/community/united-states/driving-route-boston-montreal-something-about-lake-champlain-bridge.cfm,benign,0
flickr.com/photos/60861613@N00/3970387624/,benign,0
behaviourchange.com/,benign,0
facebook.com/alice.terry2,benign,0
sulit.com.ph/index.php/view+classifieds/id/632251/CJRS+Building,benign,0
http://www.fondazioneunivaq.it/cosa-facciamo/ricerca/82-tecnologie-ambientali?tmpl=component&print=1&layout=default&page=,defacement,2
metrolyrics.com/baba-o-riley-lyrics-who.html,benign,0
linkedin.com/pub/ruta-lee/7/a95/aa1,benign,0
http://www.portmacau.com/gaj/News.asp?classid=22,defacement,2
taylornoakes.com/2011/05/17/on-hospitals-how-do-we-manage-institutional-space/,benign,0
lyrics.wikia.com/Alys_Robi,benign,0
http://pastehtml.com/view/b2wvd3rlv.html,phishing,1
uvtextures.com/,benign,0
alias.unfiction.com/s2/,benign,0
facebook.com/pages/Tiago-Bettencourt/143749938969588,benign,0
answers.com/topic/matson-navigation-company-inc,benign,0
facebook.com/AutodeskME,benign,0
fceboo.altervista.org,phishing,1
bu.academia.edu/MaryBeaudry/Papers/310874/_Above_Vulgar_Economy_The_Intersection_of_Historical_Archaeology_and_Microhistory_in_Writing_Archaeological_Biographies_of_Two_New_England_Merchants,benign,0
uk.ask.com/wiki/Yorkshire_County_Cup,benign,0
qualisteam.com/Banks/Africa/Mali/,benign,0
hms-group.de/,benign,0
aasteel.com/,benign,0
facebook.com/pages/Representative-Mike-Talboy/67570235392,benign,0
http://9779.info/%E6%8A%98%E7%BA%B8%E8%8A%B1%E6%8B%BC%E8%B4%B4%E7%94%BB/,malware,3
nymag.com/listings/attraction/carnegie_hall/,benign,0
absolutelyrics.com/lyrics/view/arashi/sakura_sake/,benign,0
mylife.com/barlowbilly,benign,0
encoremusic.com/1110074.html,benign,0
http://agrisemm.com/news/1-latest-news/63-market-update-june-2010,defacement,2
http://www.custi-animale.ro/magazin-on-line/custi-gaini-si-pui/cusca-pui-gaina-2-comp,defacement,2
http://www.jetcon.dk/index.php?option=com_content&view=article&id=43:entreprise-privat-2&catid=2:entreprise-privat&Itemid=15,defacement,2
http://westwindwebdesign.com/portfolio/22-jim-borgreen.html,defacement,2
http://www.tvsk.com.au/shop/32/26/knife-sheaths/P-30cm-x-7cm-knife-sheath-6,defacement,2
facebook.com/pages/Ma-Foi-Randstad-India/218162234868036,benign,0
current.com/entertainment/movies/92343626_the-first-kenyan-sci-fi-film-pumzi-screened-at-the-sundance-film-festival.htm,benign,0
http://eu-chinadebtsolutions.com/index.php/en/component/user/reset,defacement,2
christmasreviews.com/wheartlandsong.shtml,benign,0
moneygramprepaiddebit.com/,benign,0
http://www.parladori.it/la-nostra-sede.html,defacement,2
scribd.com/doc/12905292/Record-of-the-Rust-Family-Part-2,benign,0
http://www.redcitysoul.co.uk/index.php/home.html,defacement,2
theglobeandmail.com/places/quebec-ridings/election-fed2011/r24075/,benign,0
blu-raydiscripper.net/,benign,0
retailangle.com/,benign,0
answers.com/topic/bernie-worrell,benign,0
http://olx.in/hi/account/?origin=observepopup&ref%5B0%5D%5Bdocument%5D=blackberry-q10-white-colour-IDWjmoW.html&ref%5B0%5D%5Baction%5D=ad&ref%5B0%5D%5Bmethod%5D=index,benign,0
http://distractify.com/post/related/id/554526ab4a0c4bf1609ba3c7/skip/30/limit/10/back/0,benign,0
fanbase.com/IUPUI-Jaguars-Mens-Golf,benign,0
urbanlyrics.com/f/fattone.html,benign,0
oce.catholic.com/index.php?title=Archdiocese_of_Montreal,benign,0
http://update-information001.albayan.ly/,phishing,1
en.wikipedia.org/wiki/Scaterd_Few,benign,0
biographi.ca/009004-119.01-e.php?BioId=37551,benign,0
people.famouswhy.com/adam_schiff/,benign,0
youtube.com/watch?v=RkeyXxel2nk,benign,0
usa-people-search.com/Find-Susan-Greer-NJ.aspx,benign,0
en.wikipedia.org/wiki/Monty_Stickles,benign,0
famous-relationships.topsynergy.com/Jean_Simmons/,benign,0
http://djsipke.nl/foto-album/1-cafedeknyp/detail/30-046.html?tmpl=component,defacement,2
askactor.com/actor/Sakurai_Sho/,benign,0
movies.yahoo.com/movie/1800201725/cast,benign,0
http://mov-designtec.de/index.php?option=com_content&view=article&id=59&Itemid=64,defacement,2
http://www.redpenguinwebsolutions.com/website/index.php?option=com_user&view=login&Itemid=90,defacement,2
importgenius.com/importers/geo-f-novey-inc,benign,0
myspace.com/towerofpower414,benign,0
bollywoodmantra.com/album/vishal-shekhar-album-launch/,benign,0
archiver.rootsweb.ancestry.com/th/read/MIMS/2003-04/1050079727,benign,0
tributes.com/show/Sidney-Harman-91257298,benign,0
http://www.vu2.in/component/content/article/3-newsflash/257-qrz-india-hams-search-engine.html,defacement,2
wn.com/Basilica_of_St_Denis,benign,0
doppelganger-ds.livejournal.com/,benign,0
http://www.userp.org.br/index.php?option=com_zoo&view=category&Itemid=203,defacement,2
"http://pembrokeshire-farm-cottages.co.uk/component/option,com_rentalotplus/Itemid,11/call_type,1/controller,enquiry/currency,GBP/datefrom,2012-03-03/dateto,2012-03-10/task,display/unit_id,1/index.html",defacement,2
norwoodvillagegreenconcertseries.org/index.php?option=com_content&task=view&id=36&Itemid=32,benign,0
blackamericaweb.com/?q=articles/news/the_black_diaspora_news/31509,benign,0
westernautosales.biz/,benign,0
spokeo.com/Jean+Saucier,benign,0
http://zoetekroon.nl/wp-content/plugins/fancybox-for-wordpress/fancybox/fancybox.css?ver=3.5.1,malware,3
http://www.popconcepts.com/portfolio/bell-sports.html,defacement,2
http://fiberindokreatif.com/component/mailto/index.html?tmpl=component&link=2163f725b5b8f959f9e29071fc137c5446ff9b9d,defacement,2
library.puc.edu/pitcairn/pitcairn/Pitcairners/Young.shtml,benign,0
sexypeople-blog.com/,benign,0
charitynavigator.org/index.cfm?bay=search.summary&orgid=3638,benign,0
http://thenextweb.com/creativity/2015/05/04/norwegian-artist-blends-spectacular-animal-portraits-with-their-natural-landscapes/,benign,0
nhl.com/ice/news.htm?id=566031,benign,0
themoralliberal.com/2011/04/13/thomas-jefferson-center-awards-2011-muzzle-to-hamilton-colleges-mandatory-intervention-for-freshman-males/,benign,0
http://www.eca.edu.au/introducingeca/index.html,defacement,2
cookman.edu/about_BCU/administration/trustees.html,benign,0
myspace.com/timfletchermusic,benign,0
schooldigger.com/go/NY/schools/0009402108/school.aspx,benign,0
http://wxztjz.com/e/public/onclick?enews=donews&classid=64&id=101,malware,3
wildcatslinkcrew.com/,benign,0
talk.collegeconfidential.com/indiana-university-bloomington/855850-kllc-vs-hrc.html,benign,0
johnadamschristiansenlawoffice.com/Attorney-Profile/,benign,0
erowid.org/ask/ask.php?ID=3107,benign,0
archive.org/stream/lionandthethrone000083mbp/lionandthethrone000083mbp_djvu.txt,benign,0
medhelp.org/posts/Eye-Care/How-to-remove-little-wart-like-something-on-my-upper-eyelid/show/1423124,benign,0
http://packagingpro.nl/vestigingen,defacement,2
http://olx.co.id/elektronik-gadget/elektronik-rumah-tangga/kipas-angin-ac-exhaust/gtm.js,benign,0
gymn.ca/athletes/women/damianova.shtml,benign,0
twitter.com/richdjedwards,benign,0
cherry-creek-cabinets.com/,benign,0
inetaccessinc.com/,benign,0
http://packagingpro.nl/assortiment/dozen/156-octabins?layout=blog,defacement,2
amazon.co.uk/Scorpio-DVD-Burt-Lancaster/dp/B00015N556,benign,0
azhockey.com/PA/PAihlGOALIE.html,benign,0
youtube.com/watch?v=-JQCdGVt3s8,benign,0
facebook.com/joshua.beckley1,benign,0
jango.com/music/Matt+Wertz?l=0,benign,0
twitter.com/ellabakercenter,benign,0
film.com/photos/coraline,benign,0
en.wikipedia.org/wiki/United_States_Note,benign,0
paypalcom.vpstrust.com,phishing,1
oregonapwa.org/,benign,0
http://a-sluh.ru/index.php?option=com_content&view=article&id=21&Itemid=23,defacement,2
http://www.arjanland-kerstbomen.nl/soorten/abies-procera-nobilis?format=pdf,defacement,2
http://boroska.ru/index.php?format=feed&type=atom&option=com_content&Itemid=23,defacement,2
schools-wikipedia.org/wp/s/Southern_United_States.htm,benign,0
http://blueanchor.nl/dintelmarkt/page/show_category/catid/7.html,defacement,2
schema-root.org/region/asia/east_asia/japan/prefectures/okinawa/,benign,0
bluescentral.org/,benign,0
tripadvisor.com/Restaurant_Review-g551726-d1928972-Reviews-Old_school_cafe-Ballymena_County_Antrim_Northern_Ireland.html,benign,0
corporationwiki.com/people/index.aspx/A/6/21/,benign,0
mp3videosearch.com/mp3/Leningrad-Cowboys-There-Must-Be-An-Angel.htm,benign,0
ckoslmw8rm.harrisdentalsolutions.com,phishing,1
montreal.cityguide.ca/top-6-things-to-do-in-montreal-on-a-rainy-day-6-st-josephs-oratory-oratoire-saintjoseph-030418.php,benign,0
silentfilmstv.com/,benign,0
imdb.com/name/nm0106067/,benign,0
undertheinfluencebook.org,phishing,1
wn.com/MTV_Movie_Awards,benign,0
usacycling.org/results/index.php?compid=179001,benign,0
http://io9.com/10-examples-of-how-it-looks-when-artists-sexualize-male-1628021803/layer/,benign,0
youtube.com/watch?v=5kntHLt81U8,benign,0
lineka.cn,phishing,1
en.wikipedia.org/wiki/Mort_Sahl,benign,0
flickr.com/photos/jlbutler/2491665956/,benign,0
users.rootsweb.ancestry.com/~qcetcem/saint_edmond_cemetery_d.htm,benign,0
twitter.com/LoMoMarlins,benign,0
http://www.lebenslauf-fischerbach.de/index.php?option=com_joomgallery,defacement,2
classicwomen.tripod.com/vivian_vachon.htm,benign,0
http://oneplus.net/ca_en/support/answer/when-will-the-oneplus-one-be-available-in-my-country,benign,0
matdl.org/failurecases/Building_Collapse_Cases/Kemper_Arena,benign,0
cmdstore.com/dcuniverse.html,benign,0
ellisisland.org/shipping/FormatTripPass.asp?sship=Patris&BN=P00105-9&lineshipid=681&shipid=,benign,0
http://www.real-house.nl/component/mailto/index.html?tmpl=component&link=6ba7e25ea3be8df6a0e70205912118bb403be630,defacement,2
papabubbleksa.com,malware,3
uk.ask.com/wiki/Being_Human_(TV_series),benign,0
forums.bellaonline.com/ubbthreads.php?ubb=showflat&Number=176818,benign,0
ruralmissouri.coop/08pages/08MayCackle.html,benign,0
http://torcache.net/torrent/AB14F8A0867A7C4CBA85F3F7A3F15FEAB2AC1F86.torrent?title=[kickass.to]maroon.5.discography.1997.14.channel.neo,benign,0
http://martaaguiar.com/wah/log/joh.html,phishing,1
http://www.toriyama-k.jp/index.html,defacement,2
businessdeal.me,phishing,1
santafetimes.com/contact-us.html,benign,0
vividseats.com/ncaaf/kansas-state-wildcats-tickets.html,benign,0
freebase.com/view/en/sales_manager,benign,0
kcroyalshistory.com/1996.htm,benign,0
indianhockey.com/Tournaments/JuniorWorldCup/JuniorWorldCup2001/tabid/80/language/en-US/Default.aspx,benign,0
akiba-online.com/forum/showthread.php?t=558487,benign,0
http://img238.ph.126.net/WaHTY5VNV1QvkH4Dt7vL9Q==/1420885682436867761.jpg,malware,3
http://www.saegewerk-strubelt.de/index.php?option=com_wrapper&view=wrapper&Itemid=7,defacement,2
egamandala0031.000webhostapp.com,phishing,1
twitter.com/rachelaleesha,benign,0
t2films.blogspot.com/,benign,0
bluejayshome.com/news/blue-jays-hire-scouts-.php,benign,0
worldconnect.rootsweb.ancestry.com/cgi-bin/igm.cgi?op=DESC&db=freer&id=I34553,benign,0
findanyfilm.com/The-Eagle-film_options~24229,benign,0
scribd.com/doc/24695111/facts-on-file-a-to-z-american-woman-leaders-and-activists,benign,0
beemp3.com/download.php?file=8234070&song=Paranoid+-+www.KAYCEONLINE.com,benign,0
